age;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;famrel;freetime;goout;Dalc;Walc;health;absences;total_grades;grades;school_numeric;sex_numeric;address_numeric;famsize_numeric;Pstatus_numeric;schoolsup_numeric;famsup_numeric;paid_numeric;activities_numeric;nursery_numeric;higher_numeric;internet_numeric;romantic_numeric
18;4;2;teacher;other;home;mother;1;2;0;4;3;2;1;4;5;11;11.333.333.333.333.300;average;1;0;1;0;1;0;1;1;1;1;1;1;1
17;4;3;health;services;reputation;mother;1;3;0;4;2;2;1;2;3;0;15.0;high;1;1;1;0;1;0;1;1;0;1;1;1;0
18;2;1;services;at_home;reputation;mother;1;2;1;5;4;3;1;1;5;12;12.333.333.333.333.300;average;1;1;1;1;1;0;0;0;0;1;1;1;1
17;3;1;services;other;reputation;mother;2;4;0;3;1;2;1;1;3;6;18.0;high;1;1;0;1;1;0;1;1;0;1;1;0;0
18;3;2;services;other;reputation;mother;2;3;0;5;4;2;1;1;4;8;13.666.666.666.666.600;average;1;0;0;1;1;0;1;1;1;1;1;1;0
17;3;3;health;other;home;mother;1;1;0;4;4;3;1;3;5;4;12.333.333.333.333.300;average;1;0;1;0;1;0;1;1;0;1;1;1;0
19;4;4;health;other;reputation;other;2;2;0;2;3;4;2;3;2;0;6.333.333.333.333.330;low;1;1;1;0;1;0;1;1;1;1;1;1;0
18;4;3;other;other;home;other;2;2;0;4;4;5;1;2;2;10;8.666.666.666.666.660;average;1;1;1;1;1;0;1;1;0;1;1;1;1
18;4;3;other;other;reputation;father;1;4;0;4;3;3;1;1;3;0;13.666.666.666.666.600;average;1;1;1;0;1;0;1;1;0;1;1;1;0
18;4;4;teacher;teacher;home;mother;1;1;0;1;4;2;2;2;1;5;15.666.666.666.666.600;high;1;0;1;1;1;0;1;1;0;1;1;1;1
18;4;4;health;other;home;mother;1;2;0;4;2;4;1;1;4;14;11.0;average;1;1;1;1;0;0;1;0;0;1;1;1;1
17;4;4;other;teacher;home;father;2;1;0;4;1;1;2;2;5;0;10.666.666.666.666.600;average;1;0;1;1;1;0;0;1;0;1;1;1;0
17;4;2;other;other;reputation;mother;2;3;0;4;3;3;1;1;3;0;13.666.666.666.666.600;average;1;1;1;0;1;0;1;1;0;1;1;1;0
17;3;2;health;health;reputation;father;1;4;0;5;2;2;1;2;5;0;17.333.333.333.333.300;high;1;1;1;0;1;0;1;1;1;0;1;1;0
19;3;3;other;other;home;other;1;2;1;4;4;4;1;1;3;20;14.0;high;1;0;1;0;1;0;1;0;1;1;1;1;1
18;2;4;services;at_home;reputation;other;1;2;1;4;4;3;1;1;3;8;12.666.666.666.666.600;average;1;1;1;0;1;0;1;1;1;1;1;1;0
20;3;2;services;other;course;other;1;1;0;5;5;3;1;1;5;0;17.666.666.666.666.600;high;1;0;1;0;0;0;0;0;1;1;1;0;0
19;4;4;teacher;services;reputation;other;2;1;1;4;3;4;1;1;4;38;8.333.333.333.333.330;average;1;0;1;0;1;0;1;1;0;1;1;1;1
19;3;3;other;services;reputation;father;1;2;1;4;5;3;1;2;5;0;13.0;average;1;0;0;0;1;0;0;0;1;1;1;0;1
19;1;1;at_home;other;reputation;other;1;2;1;4;4;3;1;3;3;18;10.666.666.666.666.600;average;1;1;1;1;1;1;1;0;1;0;1;1;0
19;1;2;services;services;home;other;1;2;1;4;2;4;2;2;3;0;6.0;low;1;1;1;1;1;0;0;0;1;0;1;0;1
19;2;1;at_home;other;other;other;3;2;0;3;4;1;1;1;2;20;13.0;average;1;1;1;0;1;0;1;0;0;1;0;1;1
19;1;2;other;services;course;other;1;2;1;4;5;2;2;2;4;3;11.666.666.666.666.600;average;1;0;1;0;1;0;0;0;0;0;1;1;0
19;3;2;services;other;reputation;other;2;2;1;4;2;2;1;2;1;22;11.333.333.333.333.300;average;1;1;1;1;1;0;1;1;0;0;1;1;1
19;1;1;at_home;health;home;other;1;3;2;4;1;2;1;1;3;14;13.666.666.666.666.600;average;1;1;1;0;1;0;0;0;0;0;1;1;1
19;2;3;other;other;reputation;other;1;3;1;4;1;2;1;1;3;40;11.666.666.666.666.600;average;1;1;0;0;1;0;0;0;0;1;1;1;1
18;2;1;services;other;course;mother;2;2;0;5;3;3;1;2;1;0;5.333.333.333.333.330;low;1;1;1;0;1;0;1;1;1;1;1;1;0
18;4;3;other;other;course;mother;1;3;0;4;3;4;1;1;5;9;9.333.333.333.333.330;average;1;1;1;0;1;0;1;1;1;1;1;1;1
17;3;4;at_home;services;course;father;1;3;0;4;3;4;2;5;5;0;10.666.666.666.666.600;average;1;1;0;0;1;0;1;1;1;0;1;1;0
18;4;4;teacher;other;course;mother;1;2;0;4;4;4;3;3;5;2;11.0;average;1;1;1;0;1;0;1;1;0;1;1;1;0
17;4;3;services;services;course;mother;1;2;0;5;2;2;1;2;5;23;13.0;average;1;1;1;0;0;0;1;1;0;1;1;1;1
17;2;2;other;other;course;mother;1;2;0;4;2;2;1;1;3;12;9.666.666.666.666.660;average;1;1;1;0;1;0;1;0;0;1;1;0;1
17;2;2;services;services;course;mother;1;3;0;3;3;2;2;2;3;3;11.0;average;1;1;0;1;1;0;1;1;1;1;1;1;0
17;3;1;services;services;course;father;1;3;0;3;4;3;2;3;5;1;13.666.666.666.666.600;average;1;1;1;0;1;0;1;0;0;0;1;1;0
17;0;2;at_home;at_home;home;father;2;3;0;3;3;3;2;3;2;0;15.333.333.333.333.300;high;1;1;1;1;1;0;0;0;0;1;1;1;0
18;4;4;other;other;course;mother;1;3;0;4;3;3;2;2;3;3;10.666.666.666.666.600;average;1;0;1;0;1;0;0;0;1;1;1;1;0
17;3;3;other;services;reputation;mother;1;1;0;4;3;5;3;5;5;3;15.0;high;1;0;1;0;1;0;0;0;1;0;1;1;0
17;2;2;services;other;course;mother;4;1;0;4;4;5;5;5;4;8;10.333.333.333.333.300;average;1;0;0;0;1;0;1;0;0;1;1;1;0
17;4;4;teacher;services;course;mother;1;3;0;5;4;4;1;3;4;7;9.333.333.333.333.330;average;1;1;1;0;1;0;1;1;1;1;1;1;0
17;4;4;teacher;teacher;course;mother;2;3;0;4;3;3;1;2;4;4;14.0;high;1;1;1;0;1;0;1;1;0;0;1;1;1
18;2;2;other;other;course;mother;1;4;0;4;5;5;2;4;5;2;8.333.333.333.333.330;average;1;0;1;1;1;0;1;0;1;1;1;1;0
17;2;4;at_home;other;course;father;1;3;0;4;4;3;1;1;5;7;13.333.333.333.333.300;average;1;1;0;0;1;0;1;0;0;1;1;1;1
18;3;3;services;services;home;mother;1;2;0;5;3;4;1;1;4;0;23.333.333.333.333.300;low;1;1;1;0;1;0;0;0;1;1;1;1;0
18;2;2;other;other;home;other;1;2;0;4;3;3;1;1;2;0;5.333.333.333.333.330;low;1;1;1;1;1;0;0;0;1;0;1;1;1
18;2;2;at_home;other;course;mother;2;4;0;4;4;4;1;1;4;0;6.333.333.333.333.330;low;1;1;0;0;1;0;0;0;1;1;1;0;0
17;3;4;services;other;course;mother;1;3;0;4;4;5;1;3;5;16;15.333.333.333.333.300;high;1;1;1;0;1;0;0;0;0;1;1;1;0
19;3;1;services;at_home;home;other;1;3;1;5;4;3;1;2;5;12;13.333.333.333.333.300;average;1;1;0;0;0;0;0;1;0;1;1;0;0
17;3;2;other;other;home;mother;1;2;0;4;3;2;2;3;2;0;5.0;low;1;1;1;0;1;0;1;1;0;1;1;1;1
18;3;3;services;services;home;mother;1;4;0;5;3;3;1;1;1;7;16.0;high;1;1;1;1;1;0;1;0;0;1;1;1;0
17;3;2;other;other;home;mother;1;2;0;4;3;3;2;3;2;4;9.666.666.666.666.660;average;1;1;0;0;0;0;1;1;0;1;1;1;0
19;2;1;services;services;home;other;1;3;1;4;3;4;1;3;3;4;11.333.333.333.333.300;average;1;1;1;0;1;0;0;1;1;1;1;1;1
18;4;4;teacher;services;home;father;1;2;1;4;3;3;2;2;2;0;6.666.666.666.666.660;low;1;0;1;0;1;0;1;0;1;1;1;1;0
18;3;4;services;other;home;mother;1;2;0;4;3;3;1;3;5;11;15.333.333.333.333.300;high;1;0;1;1;1;0;0;0;1;1;1;1;1
17;2;2;at_home;at_home;home;father;1;2;1;3;3;1;1;2;4;0;5.666.666.666.666.660;low;1;1;1;0;0;0;1;0;0;1;1;1;1
18;2;3;at_home;other;course;mother;1;3;0;4;3;3;1;2;3;4;10.333.333.333.333.300;average;1;1;1;0;1;0;1;0;0;1;1;1;0
18;3;2;other;services;other;mother;1;3;0;5;4;3;2;3;1;7;13.333.333.333.333.300;average;1;1;1;0;1;0;0;0;0;1;1;1;1
18;4;3;teacher;services;course;mother;1;3;0;5;3;2;1;2;4;9;15.666.666.666.666.600;high;1;0;0;0;1;0;0;0;0;1;1;1;1
18;4;3;teacher;other;course;mother;1;3;0;5;4;5;2;3;5;0;9.666.666.666.666.660;average;1;0;1;0;1;0;1;1;0;1;1;1;1
17;4;3;health;other;reputation;mother;1;3;0;4;4;3;1;3;4;0;14.333.333.333.333.300;high;1;1;1;0;1;0;1;1;1;1;1;1;1
18;3;2;other;other;course;mother;2;1;1;2;5;5;5;5;5;10;12.333.333.333.333.300;average;0;0;0;0;1;0;1;0;0;0;1;1;0
19;1;1;other;services;home;other;3;2;3;5;4;4;3;3;2;8;7.666.666.666.666.660;average;0;0;0;0;1;0;0;0;0;1;1;1;0
17;3;3;health;other;course;mother;2;2;0;4;5;4;2;3;3;2;13.0;average;0;0;1;0;1;0;1;1;0;1;1;1;0
18;1;3;at_home;services;course;mother;1;1;1;4;3;3;2;3;3;7;7.666.666.666.666.660;average;0;0;1;1;1;0;0;0;0;1;0;1;1
19;1;1;other;other;home;other;3;1;1;4;4;4;3;3;5;4;8.0;average;0;0;0;0;1;0;1;0;0;1;1;1;0
17;4;3;services;other;home;mother;2;2;0;4;5;5;1;3;2;4;11.666.666.666.666.600;average;0;0;0;0;1;0;1;1;1;0;1;1;1
18;3;3;services;services;course;father;1;2;0;5;3;4;1;1;5;0;9.333.333.333.333.330;average;0;1;1;0;1;0;1;0;0;1;1;0;1
17;4;4;teacher;services;other;father;2;2;0;4;3;3;1;2;5;4;12.666.666.666.666.600;average;0;1;0;0;1;0;1;1;1;1;1;1;0
17;3;2;services;other;reputation;mother;2;2;0;1;2;3;1;2;5;2;11.666.666.666.666.600;average;0;1;1;1;0;0;0;0;0;1;1;0;1
18;1;1;other;services;home;father;2;1;0;3;3;2;1;2;3;4;10.0;average;0;0;1;1;1;0;0;0;0;0;1;1;1
18;1;1;at_home;services;course;father;2;3;0;5;3;2;1;1;4;0;16.666.666.666.666.600;high;0;1;1;1;1;0;0;0;0;1;1;1;0
18;1;4;at_home;other;course;mother;3;2;0;4;3;4;1;4;5;0;13.0;average;0;1;0;1;0;0;0;0;0;1;1;0;1
18;1;1;at_home;other;other;mother;2;2;1;4;4;3;2;3;5;2;12.333.333.333.333.300;average;0;0;0;1;1;0;0;0;1;0;0;0;0
18;3;3;services;services;other;mother;2;2;0;4;3;2;1;3;3;0;10.666.666.666.666.600;average;0;1;1;0;1;0;1;0;0;1;1;1;1
17;4;4;at_home;at_home;course;mother;1;2;0;2;3;4;1;1;1;0;15.333.333.333.333.300;high;0;1;1;1;1;0;1;1;1;1;1;1;1
17;1;2;other;services;course;father;2;2;0;3;2;2;1;2;3;0;11.666.666.666.666.600;average;0;1;0;0;1;0;0;0;0;0;1;0;0
18;1;3;at_home;other;course;mother;2;2;0;3;3;4;2;4;3;4;10.0;average;0;0;0;0;1;0;1;1;0;1;1;0;0
18;4;4;teacher;services;other;mother;2;3;0;4;2;2;2;2;5;0;13.0;average;0;0;1;1;1;0;0;1;0;1;1;1;1
17;1;1;other;services;reputation;mother;3;1;1;5;2;1;1;2;1;0;4.333.333.333.333.330;low;0;1;0;0;1;0;1;1;0;1;1;1;1
18;2;3;at_home;services;course;father;2;1;0;5;2;3;1;2;4;0;10.333.333.333.333.300;average;0;1;1;0;1;0;1;1;0;1;1;1;1
18;4;4;other;teacher;other;father;3;2;0;3;2;2;4;2;5;10;12.333.333.333.333.300;average;0;1;0;0;1;0;1;1;0;0;1;1;1
19;3;2;services;services;home;other;2;2;2;3;2;2;1;1;3;4;7.666.666.666.666.660;average;0;1;1;1;1;0;0;0;1;1;1;0;1
18;1;2;at_home;services;other;father;3;1;0;4;3;3;2;3;3;3;12.666.666.666.666.600;average;0;0;0;1;1;0;1;1;1;1;0;1;1
17;2;2;other;at_home;home;mother;1;3;0;3;4;3;1;1;3;8;11.666.666.666.666.600;average;0;1;1;0;1;0;0;0;1;1;1;0;1
17;1;2;other;other;course;mother;1;1;0;3;5;5;1;3;1;14;5.333.333.333.333.330;low;0;1;0;0;1;0;0;0;1;1;1;1;0
18;4;4;other;other;reputation;mother;2;3;0;5;4;4;1;1;1;0;18.666.666.666.666.600;high;0;1;0;1;1;0;0;0;0;1;1;1;0
18;1;1;other;other;home;mother;4;3;0;4;3;2;1;2;4;2;8.666.666.666.666.660;average;0;1;0;0;1;0;0;0;0;1;1;1;0
20;4;2;health;other;course;other;2;3;2;5;4;3;1;1;3;4;14.666.666.666.666.600;high;0;1;1;0;1;0;1;1;0;0;1;1;1
18;4;4;teacher;services;course;mother;1;2;0;5;4;3;3;4;2;4;9.0;average;0;1;0;1;1;0;0;1;1;1;1;1;0
18;3;3;other;other;home;mother;1;2;0;4;1;3;1;2;1;0;15.0;high;0;1;1;0;1;0;0;1;0;1;1;1;1
17;3;1;at_home;other;reputation;mother;1;2;0;4;5;4;2;3;1;17;10.0;average;0;1;0;0;1;0;1;1;1;0;1;1;0
18;4;4;teacher;teacher;home;father;1;2;0;3;2;4;1;4;2;4;14.333.333.333.333.300;high;0;0;1;0;1;0;0;1;1;0;1;1;0
18;2;1;other;other;other;mother;2;1;0;4;4;3;1;3;5;5;6.666.666.666.666.660;low;0;0;0;0;1;0;0;0;1;0;1;1;1
17;2;3;other;services;home;father;2;2;0;4;4;3;1;1;3;2;10.666.666.666.666.600;average;0;0;1;0;1;0;0;0;1;1;1;1;0
19;1;1;other;services;other;mother;2;1;1;4;3;2;1;3;5;0;36.666.666.666.666.600;low;0;0;0;0;1;0;0;0;0;1;1;0;0
18;4;2;other;other;home;father;2;1;1;5;4;3;4;3;3;14;5.333.333.333.333.330;low;0;0;0;0;1;0;0;1;0;1;1;0;0
18;2;2;at_home;other;other;mother;2;3;0;5;3;3;1;3;4;2;9.666.666.666.666.660;average;0;1;0;0;1;0;0;1;0;1;1;0;0
18;4;4;teacher;at_home;reputation;mother;3;1;0;4;4;3;2;2;5;7;5.666.666.666.666.660;low;0;1;0;0;1;0;1;1;1;1;1;1;1
19;2;3;services;other;course;mother;1;3;1;5;4;2;1;2;5;0;4.0;low;0;1;0;0;1;0;0;0;1;0;1;1;0
18;3;1;teacher;services;course;mother;1;2;0;4;3;4;1;1;1;0;8.0;average;0;1;1;1;1;0;1;1;0;1;1;1;0
18;1;1;other;other;course;mother;2;2;1;1;1;1;1;1;5;0;36.666.666.666.666.600;low;0;1;1;0;1;0;0;0;1;1;1;0;0
20;2;2;services;services;course;other;1;2;2;5;5;4;4;5;4;11;9.0;average;0;0;1;1;0;0;1;1;0;1;1;0;0
17;3;1;services;services;course;mother;2;1;0;2;4;5;3;4;2;3;15.333.333.333.333.300;high;0;0;1;1;1;0;0;0;0;0;1;1;0
21;1;1;other;other;course;other;1;1;3;5;5;3;3;3;3;3;8.333.333.333.333.330;average;0;0;0;0;1;0;0;0;0;0;1;0;0
18;3;2;services;other;course;mother;3;1;0;4;4;1;3;4;5;0;11.0;average;0;0;0;1;1;0;0;0;0;0;1;1;0
19;1;1;other;at_home;course;father;1;1;0;3;2;3;3;3;5;5;8.666.666.666.666.660;average;0;0;1;1;1;0;0;0;0;1;1;1;0
